"","ID","Contributor","vowels","cons","Name","Macroarea","Latitude","Longitude","Glottocode","ISO639P3code","Family_Glottocode","Family_Name"
"766","gade1236","1721",19,31,"Gade Lohar","Eurasia",25.8583,78.2187,"gade1236","gda","indo1319","Indo-European"
"767","gads1258","336",6,9,"Gadsup","Papunesia",-6.31631,145.997,"gads1258","gaj","nucl1709","Nuclear Trans New Guinea"
"768","gads1258","56",10,9,"Gadsup","Papunesia",-6.31631,145.997,"gads1258","gaj","nucl1709","Nuclear Trans New Guinea"
"769","gaga1249","2331",18,28,"Gagauz","Eurasia",44.5988,28.0277,"gaga1249","gag","turk1311","Turkic"
"770","gaga1251","2653",10,17,"Gaagudju","Australia",-12.5176,132.643,"gaga1251","gbu","gaga1251",""
"771","gagn1235","673",28,23,"Gagnoa Bété","Africa",6.10051,-5.9701,"gagn1235","btg","atla1278","Atlantic-Congo"
"772","gagu1242","1562",16,20,"Gban","Africa",6.40859,-5.51851,"gagu1242","ggu","mand1469","Mande"
"773","gali1258","2619",7,23,"Galician","Eurasia",42.2446,-7.5343,"gali1258","glg","indo1319","Indo-European"
"774","gali1258","1141",7,21,"Galician","Eurasia",42.2446,-7.5343,"gali1258","glg","indo1319","Indo-European"
"775","gali1262","272",6,16,"Galibi Carib","South America",5.83772,-56.8323,"gali1262","car","cari1283","Cariban"
"776","gali1262","1869",6,9,"Galibi Carib","South America",5.83772,-56.8323,"gali1262","car","cari1283","Cariban"
"777","gali1262","116",12,16,"Galibi Carib","South America",5.83772,-56.8323,"gali1262","car","cari1283","Cariban"
"778","gali1262","1868",6,9,"Galibi Carib","South America",5.83772,-56.8323,"gali1262","car","cari1283","Cariban"
"779","gali1262","1867",6,11,"Galibi Carib","South America",5.83772,-56.8323,"gali1262","car","cari1283","Cariban"
"780","galo1242","1722",12,17,"Galo","Eurasia",27.9805586,94.6884956,"galo1242","adl","sino1245","Sino-Tibetan"
"781","gamb1251","3008",5,20,"Gambera","Australia",-14.29546,126.27131,"gamb1251","gma","worr1236","Worrorran"
"782","gami1243","2719",6,15,"Yuwaalaraay-Gamilaraay","Australia",-29.9037,149.543,"gami1243","kld","pama1250","Pama-Nyungan"
"783","gamo1243","1481",10,26,"Gamo","Africa",6.27645,37.23808,"gamo1243","gmv","gong1255","Ta-Ne-Omotic"
"784","gana1268","2788",8,17,"Birrdhawal","Australia",-37.05,148.93,"gana1268","ihw","pama1250","Pama-Nyungan"
"785","gand1255","770",14,19,"Ganda","Africa",0.66884,32.15153,"gand1255","lug","atla1278","Atlantic-Congo"
"786","gang1267","3001",6,18,"Ganggalida","Australia",-17.5446,139.426,"gang1267","gcd","tang1340","Tangkic"
"787","gang1268","2801",3,15,"Gangulu","Australia",-22.7637,149.416,"gang1268","gnl","pama1250","Pama-Nyungan"
"788","gang1268","2798",3,15,"Gangulu","Australia",-22.7637,149.416,"gang1268","gnl","pama1250","Pama-Nyungan"
"789","gang1268","2802",6,16,"Gangulu","Australia",-22.7637,149.416,"gang1268","gnl","pama1250","Pama-Nyungan"
"790","gang1268","2809",3,15,"Gangulu","Australia",-22.7637,149.416,"gang1268","gnl","pama1250","Pama-Nyungan"
"791","gang1268","2803",3,15,"Gangulu","Australia",-22.7637,149.416,"gang1268","gnl","pama1250","Pama-Nyungan"
"792","gara1269","337",3,19,"Garrwa","Australia",-17.4504,137.72014,"gara1269","wrk","garr1260","Garrwan"
"793","gara1269","2647",3,14,"Garrwa","Australia",-17.4504,137.72014,"gara1269","wrk","garr1260","Garrwan"
"794","gara1269","2645",3,14,"Garrwa","Australia",-17.4504,137.72014,"gara1269","wrk","garr1260","Garrwan"
"795","garo1247","24",5,21,"Garo","Eurasia",25.2954,90.462,"garo1247","grt","sino1245","Sino-Tibetan"
"796","garo1247","1723",5,16,"Garo","Eurasia",25.2954,90.462,"garo1247","grt","sino1245","Sino-Tibetan"
"797","gata1239","2435",17,23,"Gata'","Eurasia",18.6076,82.984,"gata1239","gaq","aust1305","Austroasiatic"
"798","gata1239","1720",14,24,"Gata'","Eurasia",18.6076,82.984,"gata1239","gaq","aust1305","Austroasiatic"
"799","gava1241","1577",8,47,"Gavar","Africa",10.5603,13.8188,"gava1241","gou","afro1255","Afro-Asiatic"
"800","gavi1246","2080",10,19,"Gavião Do Jiparaná","South America",-10.7235,-61.6752,"gavi1246","gvo","tupi1275","Tupian"
"801","gayo1244","1052",8,19,"Gayo","Papunesia",4.3733,97.3456,"gayo1244","gay","aust1307","Austronesian"
"802","gbag1258","339",6,20,"Gbagyi","Africa",9.29842,6.90495,"gbag1258","gbr","atla1278","Atlantic-Congo"
"803","gbar1246","880",7,24,"Gbari","Africa",8.46411,7.10757,"gbar1246","gby","atla1278","Atlantic-Congo"
"804","gbay1281","939",9,28,"Gbaya-Mbodomo","Africa",4.800365,14.606865,"gbay1281","gmm","atla1278","Atlantic-Congo"
"805","gbay1281","1407",10,28,"Gbaya-Mbodomo","Africa",4.800365,14.606865,"gbay1281","gmm","atla1278","Atlantic-Congo"
"806","gbay1287","720",16,29,"Gbaya-Bossangoa","Africa",6.61896,17.645,"gbay1287","gbp","atla1278","Atlantic-Congo"
"807","gbay1287","148",14,31,"Gbaya-Bossangoa","Africa",6.61896,17.645,"gbay1287","gbp","atla1278","Atlantic-Congo"
"808","gbay1287","338",12,31,"Gbaya-Bossangoa","Africa",6.61896,17.645,"gbay1287","gbp","atla1278","Atlantic-Congo"
"809","gbay1288","755",15,41,"Gbaya (Sudan)","Africa",8.43391,25.5173,"gbay1288","krs","kres1240","Kresh-Aja"
"810","gbes1238","1282",16,31,"Gbesi Gbe","Africa",6.55911,2.0269,"gbes1238","gbs","atla1278","Atlantic-Congo"
"811","genn1243","721",17,27,"Gen","Africa",6.25971,1.67727,"genn1243","gej","atla1278","Atlantic-Congo"
"812","genn1243","722",15,25,"Gen","Africa",6.25971,1.67727,"genn1243","gej","atla1278","Atlantic-Congo"
"813","gheg1238","2358",16,27,"Gheg Albanian","Eurasia",42.317,21.3837,"gheg1238","aln","indo1319","Indo-European"
"814","ghod1238","2565",13,53,"Godoberi","Eurasia",42.7428,46.2252,"ghod1238","gdo","nakh1245","Nakh-Daghestanian"
"815","ghom1247","1384",23,36,"Ghomálá'","Africa",5.39619,10.352,"ghom1247","bbj","atla1278","Atlantic-Congo"
"816","gida1247","901",10,28,"Gidar","Africa",9.874715,14.07845,"gida1247","gid","afro1255","Afro-Asiatic"
"817","giky1238","1302",22,29,"Gikyode","Africa",8.39478,0.56975,"giky1238","acd","atla1278","Atlantic-Congo"
"818","gily1242","2370",6,28,"Nivkh","Eurasia",52.59,140.681,"gily1242","niv","gily1242",""
"819","gily1242","194",10,34,"Nivkh","Eurasia",52.59,140.681,"gily1242","niv","gily1242",""
"820","gily1242","496",7,28,"Nivkh","Eurasia",52.59,140.681,"gily1242","niv","gily1242",""
"821","giny1241","1303",22,31,"Ginyanga","Africa",8.2327,0.98348,"giny1241","ayg","atla1278","Atlantic-Congo"
"822","giry1241","1590",7,40,"Giryama","Africa",-3.30638,39.6648,"giry1241","nyf","atla1278","Atlantic-Congo"
"823","giry1241","1589",7,40,"Giryama","Africa",-3.30638,39.6648,"giry1241","nyf","atla1278","Atlantic-Congo"
"824","giry1241","1593",7,40,"Giryama","Africa",-3.30638,39.6648,"giry1241","nyf","atla1278","Atlantic-Congo"
"825","giry1241","1594",7,40,"Giryama","Africa",-3.30638,39.6648,"giry1241","nyf","atla1278","Atlantic-Congo"
"826","glav1244","1543",9,34,"Glavda","Africa",11.1334,13.8652,"glav1244","glw","afro1255","Afro-Asiatic"
"827","godi1239","723",16,26,"Godié","Africa",5.3944,-5.82696,"godi1239","god","atla1278","Atlantic-Congo"
"828","goli1247","881",10,13,"Golin","Papunesia",-6.2249,144.8505,"goli1247","gvf","nucl1709","Nuclear Trans New Guinea"
"829","gonj1241","724",16,23,"Gonja","Africa",8.48801,-0.72757,"gonj1241","gjn","atla1278","Atlantic-Congo"
"830","goon1238","2631",4,19,"Gooniyandi","Australia",-18.4073,126.351,"goon1238","gni","buna1274","Bunaban"
"831","gour1243","727",13,20,"Gourmanchéma","Africa",11.6711,1.28489,"gour1243","gux","atla1278","Atlantic-Congo"
"832","gras1249","393",5,11,"Grass Koiari","Papunesia",-9.51218,147.437,"gras1249","kbk","koia1260","Koiarian"
"833","guah1255","1911",18,17,"Guahibo","South America",5.81736,-68.9839,"guah1255","guh","guah1252","Guahiboan"
"834","guah1255","346",12,17,"Guahibo","South America",5.81736,-68.9839,"guah1255","guh","guah1252","Guahiboan"
"835","guaj1255","882",7,14,"Guajajára","South America",-4.69461,-45.7081,"guaj1255","gub","tupi1275","Tupian"
"836","guaj1255","2082",7,15,"Guajajára","South America",-4.69461,-45.7081,"guaj1255","gub","tupi1275","Tupian"
"837","guaj1256","2081",12,12,"Guajá","South America",-3.93574,-46.3683,"guaj1256","gvj","tupi1275","Tupian"
"838","guam1248","1855",5,20,"Guambiano","South America",2.55849,-76.582,"guam1248","gum","barb1265","Barbacoan"
"839","guam1248","347",6,18,"Guambiano","South America",2.55849,-76.582,"guam1248","gum","barb1265","Barbacoan"
"840","guan1269","2053",12,16,"Kotiria","South America",1.07554,-69.5705,"guan1269","gvc","tuca1253","Tucanoan"
"841","guan1269","1113",8,16,"Kotiria","South America",1.07554,-69.5705,"guan1269","gvc","tuca1253","Tucanoan"
"842","guan1270","1820",10,13,"Kinikinao","South America",-19.1667,-54.0333,"guan1270","gqn","araw1281","Arawakan"
"843","guar1292","2085",12,14,"Guarayu","South America",-15.8247,-61.6934,"guar1292","gyr","tupi1275","Tupian"
"844","guar1293","1834",8,17,"Baniva de Maroa","South America",1.80835,-66.922505,"guar1293","gae","araw1281","Arawakan"
"845","guat1253","1959",8,17,"Guató","South America",-17.8696,-57.2897,"guat1253","gta","guat1253",""
"846","guay1257","1912",6,16,"Guayabero","South America",2.8969,-71.844,"guay1257","guo","guah1252","Guahiboan"
"847","gude1246","726",6,30,"Gude","Africa",10.2138,13.403,"gude1246","gde","afro1255","Afro-Asiatic"
"848","gude1246","1578",6,30,"Gude","Africa",10.2138,13.403,"gude1246","gde","afro1255","Afro-Asiatic"
"849","gudj1237","2818",3,15,"Gudjal","Australia",-19.44157406,144.6482584,"gudj1237","","pama1250","Pama-Nyungan"
"850","guer1243","222",12,25,"Guerrero Amuzgo","North America",16.77226,-98.18953,"guer1243","amu","otom1299","Otomanguean"
"851","guga1239","2828",7,16,"Gugadj","Australia",-17.8372,141.168,"guga1239","ggd","pama1250","Pama-Nyungan"
"852","gugu1253","2819",3,14,"Gugu Badhun","Australia",-18.4921,144.46,"gugu1253","gdc","pama1250","Pama-Nyungan"
"853","gugu1254","2922",6,15,"Gugubera","Australia",-15.4296,141.635,"gugu1254","kkp","pama1250","Pama-Nyungan"
"854","gugu1255","2886",6,17,"Guugu Yimidhirr","Australia",-14.9424,144.831,"gugu1255","kky","pama1250","Pama-Nyungan"
"855","guin1254","754",8,27,"Guinea Kpelle","Africa",7.93196,-8.98843,"guin1254","gkp","mand1469","Mande"
"856","guin1254","1514",15,24,"Guinea Kpelle","Africa",7.93196,-8.98843,"guin1254","gkp","mand1469","Mande"
"857","guja1252","2452",27,31,"Gujarati","Eurasia",22.687,71.0962,"guja1252","guj","indo1319","Indo-European"
"858","guja1252","1725",25,35,"Gujarati","Eurasia",22.687,71.0962,"guja1252","guj","indo1319","Indo-European"
"859","guja1253","1724",22,35,"Gujari","Eurasia",34.3768,73.1461,"guja1253","gju","indo1319","Indo-European"
"860","guja1253","1112",18,32,"Gujari","Eurasia",34.3768,73.1461,"guja1253","gju","indo1319","Indo-European"
"861","guma1253","2975",6,25,"Gumatj","Australia",-12.25254,136.83042,"guma1253","gnn","pama1250","Pama-Nyungan"
"862","gumu1244","1475",10,34,"Northern Gumuz","Africa",11.05,35.93,"gumu1244","guk","gumu1250","Gumuz"
"863","gund1248","2997",6,19,"Gundungurra","Australia",-33.7,150.3,"gund1248","xrd","pama1250","Pama-Nyungan"
"864","gung1248","2814",4,16,"Gungabula","Australia",-25.6896,148.604,"gung1248","gyf","pama1250","Pama-Nyungan"
"865","gunw1252","883",5,19,"Bininj Kun-Wok","Australia",-12.3398,133.358,"gunw1252","gup","gunw1250","Gunwinyguan"
"866","guny1241","2816",6,25,"Gunya","Australia",-27.0642,145.862,"guny1241","gyy","pama1250","Pama-Nyungan"
"867","gupa1247","2972",6,25,"Gupapuyngu","Australia",-12.2868,135.337,"gupa1247","guf","pama1250","Pama-Nyungan"
"868","gura1252","2677",5,22,"Guragone","Australia",-12.66855,134.09501,"gura1252","gge","mani1293","Maningrida"
"869","gurd1238","2905",9,19,"Gurdjar","Australia",-17.1653,141.145,"gurd1238","gdj","pama1250","Pama-Nyungan"
"870","gure1255","2938",10,13,"Gureng Gureng","Australia",-25.3893,151.175,"gure1255","gnr","pama1250","Pama-Nyungan"
"871","gure1255","2939",10,13,"Gureng Gureng","Australia",-25.3893,151.175,"gure1255","gnr","pama1250","Pama-Nyungan"
"872","guri1247","2853",6,17,"Gurindji","Australia",-17.0329,130.379,"guri1247","gue","pama1250","Pama-Nyungan"
"873","guro1248","1605",31,26,"Guro","Africa",7.34954,-6.31154,"guro1248","goa","mand1469","Mande"
"874","guru1261","2344",20,29,"Gurung","Eurasia",27.41687,86.28988,"guru1261","gvr","sino1245","Sino-Tibetan"
"875","guwa1242","2737",3,20,"Guwa","Australia",-21.35147706,142.5243782,"guwa1242","xgw","pama1250","Pama-Nyungan"
"876","guwa1243","3017",6,15,"Guwamu","Australia",-27.8289,148.867,"guwa1243","gwu","pama1250","Pama-Nyungan"
"877","guwa1244","2714",6,13,"Guwar","Australia",-27.16698973,153.3998245,"guwa1244","","pama1250","Pama-Nyungan"
"878","gwan1268","1356",20,28,"Gwandara","Africa",9.20464,7.49931,"gwan1268","gwn","afro1255","Afro-Asiatic"
"879","gwan1268","1353",20,32,"Gwandara","Africa",9.20464,7.49931,"gwan1268","gwn","afro1255","Afro-Asiatic"
"880","gwan1268","1354",20,28,"Gwandara","Africa",9.20464,7.49931,"gwan1268","gwn","afro1255","Afro-Asiatic"
"881","gwan1268","1355",29,35,"Gwandara","Africa",9.20464,7.49931,"gwan1268","gwn","afro1255","Afro-Asiatic"
"882","gwan1268","1352",18,28,"Gwandara","Africa",9.20464,7.49931,"gwan1268","gwn","afro1255","Afro-Asiatic"
"883","gwan1268","1357",22,43,"Gwandara","Africa",9.20464,7.49931,"gwan1268","gwn","afro1255","Afro-Asiatic"
"884","gwen1239","1638",5,24,"Gweno","Africa",-3.68407,37.6827,"gwen1239","gwe","atla1278","Atlantic-Congo"
"885","hadi1240","1363",10,46,"Hadiyya","Africa",7.57377,37.7577,"hadi1240","hdy","afro1255","Afro-Asiatic"
"886","hadz1240","357",5,57,"Hadza","Africa",-3.83115,35.0458,"hadz1240","hts","hadz1240",""
"887","hain1253","683",14,20,"Hainyaxo Bozo","Africa",13.8734,-5.65085,"hain1253","bzx","mand1469","Mande"
"888","haio1238","1360",5,24,"Hai//om","Africa",-19.7637,17.0299,"haio1238","hgm","khoe1240","Khoe-Kwadi"
"889","haka1240","287",7,45,"Haka Chin","Eurasia",22.8735,92.8208,"haka1240","cnh","sino1245","Sino-Tibetan"
"890","hakk1236","350",6,16,"Hakka Chinese","Eurasia",25,116,"hakk1236","hak","sino1245","Sino-Tibetan"
"891","hakk1236","2323",16,23,"Hakka Chinese","Eurasia",25,116,"hakk1236","hak","sino1245","Sino-Tibetan"
"892","hakk1236","2165",21,26,"Hakka Chinese","Eurasia",25,116,"hakk1236","hak","sino1245","Sino-Tibetan"
"893","hakk1236","18",10,21,"Hakka Chinese","Eurasia",25,116,"hakk1236","hak","sino1245","Sino-Tibetan"
"894","halb1244","1727",13,29,"Halbi","Eurasia",20.3081,81.3742,"halb1244","hlb","indo1319","Indo-European"
"895","halh1238","405",12,21,"Halh Mongolian","Eurasia",48.324,106.289,"halh1238","khk","mong1329","Mongolic"
"896","halh1238","191",14,21,"Halh Mongolian","Eurasia",48.324,106.289,"halh1238","khk","mong1329","Mongolic"
"897","halk1245","1115",15,32,"Halkomelem","North America",48.0751,-122.029,"halk1245","hur","sali1255","Salishan"
"898","hame1242","218",10,25,"Hamer-Banna","Africa",5.06515,36.5176,"hame1242","amf","sout2845","South Omotic"
"899","hang1258","728",6,23,"Hanga","Africa",9.33929,-1.57833,"hang1258","hag","atla1278","Atlantic-Congo"
"900","hang1260","1643",12,23,"Hangaza","Africa",-2.52347,30.7074,"hang1260","han","atla1278","Atlantic-Congo"
"901","hang1263","1064",7,16,"Hanga Hundi","Papunesia",-3.90364,142.849,"hang1263","wos","nduu1242","Ndu"
"902","hara1271","1397",9,25,"Harari","Africa",9.30485,42.1332,"hara1271","har","afro1255","Afro-Asiatic"
"903","haus1257","124",13,32,"Hausa","Africa",11.1513,8.7804,"haus1257","hau","afro1255","Afro-Asiatic"
"904","haus1257","730",6,25,"Hausa","Africa",11.1513,8.7804,"haus1257","hau","afro1255","Afro-Asiatic"
"905","haus1257","351",7,31,"Hausa","Africa",11.1513,8.7804,"haus1257","hau","afro1255","Afro-Asiatic"
"906","haus1257","729",10,33,"Hausa","Africa",11.1513,8.7804,"haus1257","hau","afro1255","Afro-Asiatic"
"907","haus1257","2188",14,32,"Hausa","Africa",11.1513,8.7804,"haus1257","hau","afro1255","Afro-Asiatic"
"908","hawa1245","43",10,9,"Hawaiian","Papunesia",19.6297,-155.43,"hawa1245","haw","aust1307","Austronesian"
"909","hawa1245","352",5,8,"Hawaiian","Papunesia",19.6297,-155.43,"hawa1245","haw","aust1307","Austronesian"
"910","hawk1239","2984",3,15,"Hawkesbury","Australia",-33.11470744,150.4952383,"hawk1239","xda","pama1250","Pama-Nyungan"
"911","haya1250","884",10,19,"Haya","Africa",-1.70878,31.4846,"haya1250","hay","atla1278","Atlantic-Congo"
"912","hdii1240","1403",4,37,"Hdi","Africa",10.942,13.6881,"hdii1240","xed","afro1255","Afro-Asiatic"
"913","hebr1245","135",6,24,"Modern Hebrew","Eurasia",31.1056,35.0179,"hebr1245","heb","afro1255","Afro-Asiatic"
"914","hebr1245","2189",5,22,"Modern Hebrew","Eurasia",31.1056,35.0179,"hebr1245","heb","afro1255","Afro-Asiatic"
"915","hebr1245","2449",5,20,"Modern Hebrew","Eurasia",31.1056,35.0179,"hebr1245","heb","afro1255","Afro-Asiatic"
"916","heib1243","1497",7,27,"Ebang","Africa",11.2908,30.5282,"heib1243","hbn","heib1242","Heibanic"
"917","hela1238","2391",10,36,"Lamjung-Melamchi Yolmo","Eurasia",27.9212,85.6289,"hela1238","scp","sino1245","Sino-Tibetan"
"918","here1253","1255",7,19,"Herero","Africa",-21.0231,20.5655,"here1253","her","atla1278","Atlantic-Congo"
"919","hili1240","1696",5,20,"Hiligaynon","Papunesia",10.4018,122.974,"hili1240","hil","aust1307","Austronesian"
"920","hind1269","354",21,40,"Hindi","Eurasia",25,77,"hind1269","hin","indo1319","Indo-European"
"921","hind1269","2190",11,63,"Hindi","Eurasia",25,77,"hind1269","hin","indo1319","Indo-European"
"922","hind1269","176",23,71,"Hindi","Eurasia",25,77,"hind1269","hin","indo1319","Indo-European"
"923","hind1269","1728",21,37,"Hindi","Eurasia",25,77,"hind1269","hin","indo1319","Indo-European"
"924","hind1269","2542",21,34,"Hindi","Eurasia",25,77,"hind1269","hin","indo1319","Indo-European"
"925","hixk1239","355",5,18,"Hixkaryána","South America",-0.16265,-58.80153,"hixk1239","hix","cari1283","Cariban"
"926","hixk1239","1871",5,18,"Hixkaryána","South America",-0.16265,-58.80153,"hixk1239","hix","cari1283","Cariban"
"927","hmon1264","2239",13,48,"Hmong Njua","Eurasia",22.5638,101.95,"hmon1264","hnj","hmon1336","Hmong-Mien"
"928","hoav1238","1211",5,16,"Hoava","Papunesia",-8.19679,157.595,"hoav1238","hoa","aust1307","Austronesian"
"929","holo1240","1389",9,17,"Holoholo","Africa",-5.37545,28.3274,"holo1240","hoo","atla1278","Atlantic-Congo"
"930","hooo1248","2359",13,22,"Ho","Eurasia",23.9596,87.1188,"hooo1248","hoc","aust1305","Austroasiatic"
"931","hooo1248","1729",19,24,"Ho","Eurasia",23.9596,87.1188,"hooo1248","hoc","aust1305","Austroasiatic"
"932","hopi1249","356",6,22,"Hopi","North America",35.7653,-110.535,"hopi1249","hop","utoa1244","Uto-Aztecan"
"933","hopi1249","95",18,31,"Hopi","North America",35.7653,-110.535,"hopi1249","hop","utoa1244","Uto-Aztecan"
"934","huaa1248","1379",31,130,"East Taa","Africa",-24.20022,20.79583,"huaa1248","nmn","tuuu1241","Tuu"
"935","hual1241","2034",6,16,"Huallaga Huánuco Quechua","South America",-9.57135,-75.594,"hual1241","qub","quec1387","Quechuan"
"936","huam1247","1948",8,15,"Huambisa","South America",-3.99109,-77.9797,"huam1247","hub","jiva1245","Chicham"
"937","huam1248","1155",10,21,"Huamalíes-Dos de Mayo Huánuco Quechua","South America",-9.15718,-76.3372,"huam1248","qvh","quec1387","Quechuan"
"938","huar1255","1033",14,12,"Huarijio","North America",27.8685,-108.437,"huar1255","var","utoa1244","Uto-Aztecan"
"939","huas1242","360",5,21,"Huastec","North America",21.6153,-98.5028,"huas1242","hus","maya1287","Mayan"
"940","huas1242","1116",10,26,"Huastec","North America",21.6153,-98.5028,"huas1242","hus","maya1287","Mayan"
"941","huay1240","887",10,20,"Huaylas Ancash Quechua","South America",-9.38709,-77.7768,"huay1240","qwh","quec1387","Quechuan"
"942","huba1236","1304",7,24,"Huba","Africa",10.3544,13.139,"huba1236","hbb","afro1255","Afro-Asiatic"
"943","hueh1236","1083",10,26,"Huehuetla Tepehua","North America",20.6189,-97.9347,"hueh1236","tee","toto1251","Totonacan"
"944","huic1243","886",10,15,"Huichol","North America",21.954,-104.062,"huic1243","hch","utoa1244","Uto-Aztecan"
"945","huml1238","2313",28,41,"Humla","Eurasia",30.1451,81.5659,"huml1238","hut","sino1245","Sino-Tibetan"
